ContractName,Date,OpenSharePrice,HighSharePrice,LowSharePrice,CloseSharePrice,TradeVolume
Clinton,9/22/2016 12:00:00 AM,$0.66,$0.67,$0.64,$0.66,5867
Rubio,9/22/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Bush,9/22/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,2
Christie ,9/22/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Biden,9/22/2016 12:00:00 AM,$0.03,$0.04,$0.03,$0.04,937
Bloomberg,9/22/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Palin,9/22/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Warren,9/22/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Paul,9/22/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Romney,9/22/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
O'Malley,9/22/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Brown,9/22/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Graham,9/22/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Huckabee,9/22/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Cruz,9/22/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Walker,9/22/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Kasich,9/22/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Pence,9/22/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
Fiorina,9/22/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Perry,9/22/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Santorum,9/22/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Carson,9/22/2016 12:00:00 AM,$0.02,$0.02,$0.01,$0.01,2949
Ryan,9/22/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,165
Jindal,9/22/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Chafee,9/22/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Sanders,9/22/2016 12:00:00 AM,$0.03,$0.03,$0.03,$0.03,1871
de Blasio,9/22/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Webb,9/22/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Pataki,9/22/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Trump,9/22/2016 12:00:00 AM,$0.35,$0.36,$0.34,$0.34,5810
Johnson,9/22/2016 12:00:00 AM,$0.01,$0.02,$0.01,$0.02,20951
Stein,9/22/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
McMullin,9/22/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Kaine,9/22/2016 12:00:00 AM,$0.02,$0.02,$0.01,$0.02,2232
Clinton,9/23/2016 12:00:00 AM,$0.66,$0.66,$0.64,$0.65,3934
Rubio,9/23/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Bush,9/23/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Christie ,9/23/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Biden,9/23/2016 12:00:00 AM,$0.04,$0.04,$0.03,$0.04,610
Bloomberg,9/23/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Palin,9/23/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Warren,9/23/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Paul,9/23/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Romney,9/23/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
O'Malley,9/23/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Brown,9/23/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Graham,9/23/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Huckabee,9/23/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Cruz,9/23/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Walker,9/23/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Kasich,9/23/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Pence,9/23/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Fiorina,9/23/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Perry,9/23/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Santorum,9/23/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Carson,9/23/2016 12:00:00 AM,$0.01,$0.02,$0.01,$0.02,864
Ryan,9/23/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Jindal,9/23/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Chafee,9/23/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Sanders,9/23/2016 12:00:00 AM,$0.03,$0.04,$0.03,$0.03,647
de Blasio,9/23/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Webb,9/23/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Pataki,9/23/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Trump,9/23/2016 12:00:00 AM,$0.34,$0.37,$0.34,$0.36,7247
Johnson,9/23/2016 12:00:00 AM,$0.02,$0.02,$0.02,$0.02,977
Stein,9/23/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,6
McMullin,9/23/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Kaine,9/23/2016 12:00:00 AM,$0.02,$0.02,$0.01,$0.01,1790
Clinton,9/24/2016 12:00:00 AM,$0.65,$0.66,$0.64,$0.64,4140
Rubio,9/24/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,2
Bush,9/24/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Christie ,9/24/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Biden,9/24/2016 12:00:00 AM,$0.04,$0.04,$0.03,$0.03,471
Bloomberg,9/24/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Palin,9/24/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Warren,9/24/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Paul,9/24/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Romney,9/24/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,2
O'Malley,9/24/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Brown,9/24/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Graham,9/24/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Huckabee,9/24/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Cruz,9/24/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
Walker,9/24/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Kasich,9/24/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
Pence,9/24/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,3
Fiorina,9/24/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Perry,9/24/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Santorum,9/24/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Carson,9/24/2016 12:00:00 AM,$0.02,$0.02,$0.01,$0.01,1173
Ryan,9/24/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,2
Jindal,9/24/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Chafee,9/24/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Sanders,9/24/2016 12:00:00 AM,$0.03,$0.04,$0.02,$0.02,3697
de Blasio,9/24/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Webb,9/24/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Pataki,9/24/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Trump,9/24/2016 12:00:00 AM,$0.36,$0.38,$0.35,$0.38,9750
Johnson,9/24/2016 12:00:00 AM,$0.02,$0.02,$0.01,$0.02,71
Stein,9/24/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,2995
McMullin,9/24/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Kaine,9/24/2016 12:00:00 AM,$0.01,$0.02,$0.01,$0.02,547
Clinton,9/25/2016 12:00:00 AM,$0.64,$0.66,$0.62,$0.63,12166
Rubio,9/25/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
Bush,9/25/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Christie ,9/25/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Biden,9/25/2016 12:00:00 AM,$0.03,$0.04,$0.03,$0.04,3458
Bloomberg,9/25/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Palin,9/25/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Warren,9/25/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Paul,9/25/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Romney,9/25/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
O'Malley,9/25/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Brown,9/25/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Graham,9/25/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Huckabee,9/25/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Cruz,9/25/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Walker,9/25/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Kasich,9/25/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Pence,9/25/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Fiorina,9/25/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Perry,9/25/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Santorum,9/25/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Carson,9/25/2016 12:00:00 AM,$0.01,$0.02,$0.01,$0.01,2469
Ryan,9/25/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Jindal,9/25/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Chafee,9/25/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Sanders,9/25/2016 12:00:00 AM,$0.02,$0.04,$0.02,$0.03,2458
de Blasio,9/25/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Webb,9/25/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Pataki,9/25/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Trump,9/25/2016 12:00:00 AM,$0.38,$0.40,$0.36,$0.38,17489
Johnson,9/25/2016 12:00:00 AM,$0.02,$0.02,$0.01,$0.02,1899
Stein,9/25/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
McMullin,9/25/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Kaine,9/25/2016 12:00:00 AM,$0.02,$0.02,$0.01,$0.01,3241
Clinton,9/26/2016 12:00:00 AM,$0.63,$0.70,$0.60,$0.66,56080
Rubio,9/26/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,5
Bush,9/26/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Christie ,9/26/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Biden,9/26/2016 12:00:00 AM,$0.04,$0.04,$0.02,$0.02,10161
Bloomberg,9/26/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Palin,9/26/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Warren,9/26/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,876
Paul,9/26/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Romney,9/26/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
O'Malley,9/26/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Brown,9/26/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Graham,9/26/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Huckabee,9/26/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Cruz,9/26/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
Walker,9/26/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Kasich,9/26/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
Pence,9/26/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,18
Fiorina,9/26/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,10
Perry,9/26/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Santorum,9/26/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,10
Carson,9/26/2016 12:00:00 AM,$0.01,$0.02,$0.01,$0.01,1665
Ryan,9/26/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,10
Jindal,9/26/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Chafee,9/26/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Sanders,9/26/2016 12:00:00 AM,$0.03,$0.04,$0.02,$0.02,14720
de Blasio,9/26/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Webb,9/26/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,10
Pataki,9/26/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Trump,9/26/2016 12:00:00 AM,$0.38,$0.41,$0.30,$0.35,79676
Johnson,9/26/2016 12:00:00 AM,$0.02,$0.02,$0.01,$0.01,2067
Stein,9/26/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
McMullin,9/26/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Kaine,9/26/2016 12:00:00 AM,$0.01,$0.02,$0.01,$0.01,3909
Clinton,9/27/2016 12:00:00 AM,$0.66,$0.69,$0.66,$0.67,18037
Rubio,9/27/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
Bush,9/27/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Christie ,9/27/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Biden,9/27/2016 12:00:00 AM,$0.02,$0.03,$0.01,$0.02,37916
Bloomberg,9/27/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Palin,9/27/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Warren,9/27/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
Paul,9/27/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Romney,9/27/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
O'Malley,9/27/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Brown,9/27/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Graham,9/27/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Huckabee,9/27/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Cruz,9/27/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Walker,9/27/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Kasich,9/27/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Pence,9/27/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
Fiorina,9/27/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Perry,9/27/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Santorum,9/27/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Carson,9/27/2016 12:00:00 AM,$0.01,$0.02,$0.01,$0.01,2520
Ryan,9/27/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
Jindal,9/27/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Chafee,9/27/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Sanders,9/27/2016 12:00:00 AM,$0.02,$0.04,$0.02,$0.03,24258
de Blasio,9/27/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Webb,9/27/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Pataki,9/27/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Trump,9/27/2016 12:00:00 AM,$0.35,$0.35,$0.32,$0.34,22165
Johnson,9/27/2016 12:00:00 AM,$0.01,$0.02,$0.01,$0.02,8650
Stein,9/27/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,50
McMullin,9/27/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
Kaine,9/27/2016 12:00:00 AM,$0.01,$0.02,$0.01,$0.01,2011
Clinton,9/28/2016 12:00:00 AM,$0.67,$0.70,$0.67,$0.69,18619
Rubio,9/28/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
Bush,9/28/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,10
Christie ,9/28/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Biden,9/28/2016 12:00:00 AM,$0.02,$0.03,$0.01,$0.02,1422
Bloomberg,9/28/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Palin,9/28/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Warren,9/28/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Paul,9/28/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Romney,9/28/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
O'Malley,9/28/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Brown,9/28/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Graham,9/28/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Huckabee,9/28/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Cruz,9/28/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
Walker,9/28/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Kasich,9/28/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
Pence,9/28/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Fiorina,9/28/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Perry,9/28/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Santorum,9/28/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Carson,9/28/2016 12:00:00 AM,$0.01,$0.02,$0.01,$0.01,285
Ryan,9/28/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
Jindal,9/28/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Chafee,9/28/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Sanders,9/28/2016 12:00:00 AM,$0.03,$0.04,$0.02,$0.03,10979
de Blasio,9/28/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Webb,9/28/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Pataki,9/28/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Trump,9/28/2016 12:00:00 AM,$0.34,$0.34,$0.31,$0.34,16523
Johnson,9/28/2016 12:00:00 AM,$0.02,$0.02,$0.01,$0.02,967
Stein,9/28/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
McMullin,9/28/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,5
Kaine,9/28/2016 12:00:00 AM,$0.01,$0.02,$0.01,$0.02,2927
Clinton,9/29/2016 12:00:00 AM,$0.69,$0.71,$0.68,$0.71,15621
Rubio,9/29/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
Bush,9/29/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Christie ,9/29/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Biden,9/29/2016 12:00:00 AM,$0.02,$0.02,$0.01,$0.01,1887
Bloomberg,9/29/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Palin,9/29/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Warren,9/29/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Paul,9/29/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Romney,9/29/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
O'Malley,9/29/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Brown,9/29/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Graham,9/29/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Huckabee,9/29/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Cruz,9/29/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
Walker,9/29/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Kasich,9/29/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
Pence,9/29/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Fiorina,9/29/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Perry,9/29/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Santorum,9/29/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Carson,9/29/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Ryan,9/29/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
Jindal,9/29/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Chafee,9/29/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Sanders,9/29/2016 12:00:00 AM,$0.03,$0.03,$0.01,$0.02,28454
de Blasio,9/29/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Webb,9/29/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Pataki,9/29/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Trump,9/29/2016 12:00:00 AM,$0.34,$0.34,$0.27,$0.30,30829
Johnson,9/29/2016 12:00:00 AM,$0.02,$0.02,$0.01,$0.01,94
Stein,9/29/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1000
McMullin,9/29/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Kaine,9/29/2016 12:00:00 AM,$0.02,$0.02,$0.01,$0.01,23383
Clinton,9/30/2016 12:00:00 AM,$0.71,$0.73,$0.70,$0.72,18820
Rubio,9/30/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,26
Bush,9/30/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,6
Christie ,9/30/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Biden,9/30/2016 12:00:00 AM,$0.01,$0.02,$0.01,$0.02,1343
Bloomberg,9/30/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Palin,9/30/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Warren,9/30/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Paul,9/30/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Romney,9/30/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
O'Malley,9/30/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Brown,9/30/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Graham,9/30/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Huckabee,9/30/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Cruz,9/30/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
Walker,9/30/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Kasich,9/30/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Pence,9/30/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,3059
Fiorina,9/30/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Perry,9/30/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Santorum,9/30/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Carson,9/30/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Ryan,9/30/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Jindal,9/30/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Chafee,9/30/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Sanders,9/30/2016 12:00:00 AM,$0.02,$0.04,$0.02,$0.03,1810
de Blasio,9/30/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Webb,9/30/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Pataki,9/30/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Trump,9/30/2016 12:00:00 AM,$0.30,$0.31,$0.27,$0.28,29190
Johnson,9/30/2016 12:00:00 AM,$0.01,$0.02,$0.01,$0.01,27473
Stein,9/30/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
McMullin,9/30/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Kaine,9/30/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,18464
Clinton,10/1/2016 12:00:00 AM,$0.72,$0.74,$0.72,$0.72,11375
Rubio,10/1/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,977
Bush,10/1/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,877
Christie ,10/1/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,388
Biden,10/1/2016 12:00:00 AM,$0.02,$0.02,$0.01,$0.02,3247
Bloomberg,10/1/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,877
Palin,10/1/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Warren,10/1/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Paul,10/1/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,388
Romney,10/1/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,869
O'Malley,10/1/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Brown,10/1/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Graham,10/1/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Huckabee,10/1/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Cruz,10/1/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,988
Walker,10/1/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Kasich,10/1/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,894
Pence,10/1/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Fiorina,10/1/2016 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
