ContractName,Date,OpenSharePrice,HighSharePrice,LowSharePrice,CloseSharePrice,TradeVolume
Bloomberg,11/20/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Yang,11/20/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Buttigieg,11/20/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Gabbard,11/20/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Clinton,11/20/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
Steyer,11/20/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Jorgensen,11/20/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
West,11/20/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Hawkins,11/20/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Harris,11/21/2020 12:00:00 AM,$0.01,$0.02,$0.01,$0.01,27927
Warren,11/21/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,229
Booker,11/21/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Kasich,11/21/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Biden,11/21/2020 12:00:00 AM,$0.87,$0.88,$0.86,$0.88,9736
Sanders,11/21/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,205
Pence,11/21/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,200
Trump,11/21/2020 12:00:00 AM,$0.14,$0.18,$0.13,$0.13,22555
Gillibrand,11/21/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Cuomo,11/21/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,200
Cuban,11/21/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,10
Zuckerberg,11/21/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Klobuchar,11/21/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,6
Haley,11/21/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,6
Ryan,11/21/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
O'Rourke,11/21/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Brown,11/21/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Bloomberg,11/21/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,210
Yang,11/21/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Buttigieg,11/21/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Gabbard,11/21/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Clinton,11/21/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1210
Steyer,11/21/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Jorgensen,11/21/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
West,11/21/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Hawkins,11/21/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Harris,11/22/2020 12:00:00 AM,$0.01,$0.02,$0.01,$0.01,10096
Warren,11/22/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
Booker,11/22/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Kasich,11/22/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Biden,11/22/2020 12:00:00 AM,$0.88,$0.89,$0.86,$0.89,30847
Sanders,11/22/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,50
Pence,11/22/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,5
Trump,11/22/2020 12:00:00 AM,$0.13,$0.17,$0.12,$0.13,36767
Gillibrand,11/22/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Cuomo,11/22/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Cuban,11/22/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Zuckerberg,11/22/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Klobuchar,11/22/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Haley,11/22/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Ryan,11/22/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
O'Rourke,11/22/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Brown,11/22/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Bloomberg,11/22/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Yang,11/22/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
Buttigieg,11/22/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Gabbard,11/22/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Clinton,11/22/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Steyer,11/22/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Jorgensen,11/22/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
West,11/22/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Hawkins,11/22/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Harris,11/23/2020 12:00:00 AM,$0.01,$0.02,$0.01,$0.01,8732
Warren,11/23/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,104
Booker,11/23/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,50
Kasich,11/23/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,50
Biden,11/23/2020 12:00:00 AM,$0.89,$0.95,$0.88,$0.93,68774
Sanders,11/23/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,123
Pence,11/23/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1815
Trump,11/23/2020 12:00:00 AM,$0.13,$0.14,$0.06,$0.09,86623
Gillibrand,11/23/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,50
Cuomo,11/23/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,141
Cuban,11/23/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Zuckerberg,11/23/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Klobuchar,11/23/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,100
Haley,11/23/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,100
Ryan,11/23/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
O'Rourke,11/23/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,67
Brown,11/23/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,45
Bloomberg,11/23/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,101
Yang,11/23/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,115
Buttigieg,11/23/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,100
Gabbard,11/23/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Clinton,11/23/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1876
Steyer,11/23/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Jorgensen,11/23/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
West,11/23/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Hawkins,11/23/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Harris,11/24/2020 12:00:00 AM,$0.01,$0.02,$0.01,$0.01,33199
Warren,11/24/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,700
Booker,11/24/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,700
Kasich,11/24/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Biden,11/24/2020 12:00:00 AM,$0.93,$0.95,$0.89,$0.92,56251
Sanders,11/24/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1131
Pence,11/24/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,75
Trump,11/24/2020 12:00:00 AM,$0.09,$0.12,$0.07,$0.10,69426
Gillibrand,11/24/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Cuomo,11/24/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,74
Cuban,11/24/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Zuckerberg,11/24/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Klobuchar,11/24/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Haley,11/24/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Ryan,11/24/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
O'Rourke,11/24/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Brown,11/24/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Bloomberg,11/24/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Yang,11/24/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Buttigieg,11/24/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Gabbard,11/24/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,16
Clinton,11/24/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Steyer,11/24/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Jorgensen,11/24/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
West,11/24/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,4000
Hawkins,11/24/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Harris,11/25/2020 12:00:00 AM,$0.01,$0.02,$0.01,$0.01,9669
Warren,11/25/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,10
Booker,11/25/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Kasich,11/25/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Biden,11/25/2020 12:00:00 AM,$0.92,$0.92,$0.88,$0.91,37141
Sanders,11/25/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,931
Pence,11/25/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
Trump,11/25/2020 12:00:00 AM,$0.10,$0.15,$0.09,$0.14,42990
Gillibrand,11/25/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Cuomo,11/25/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Cuban,11/25/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Zuckerberg,11/25/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Klobuchar,11/25/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Haley,11/25/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Ryan,11/25/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
O'Rourke,11/25/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Brown,11/25/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Bloomberg,11/25/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Yang,11/25/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,350
Buttigieg,11/25/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,350
Gabbard,11/25/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,8
Clinton,11/25/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,374
Steyer,11/25/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Jorgensen,11/25/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
West,11/25/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Hawkins,11/25/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Harris,11/26/2020 12:00:00 AM,$0.01,$0.02,$0.01,$0.01,746
Warren,11/26/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,866
Booker,11/26/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,858
Kasich,11/26/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,865
Biden,11/26/2020 12:00:00 AM,$0.91,$0.91,$0.87,$0.90,20006
Sanders,11/26/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,880
Pence,11/26/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1316
Trump,11/26/2020 12:00:00 AM,$0.14,$0.15,$0.11,$0.12,25101
Gillibrand,11/26/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,7
Cuomo,11/26/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,866
Cuban,11/26/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,866
Zuckerberg,11/26/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Klobuchar,11/26/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,865
Haley,11/26/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,858
Ryan,11/26/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,8
O'Rourke,11/26/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,864
Brown,11/26/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,858
Bloomberg,11/26/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,860
Yang,11/26/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,864
Buttigieg,11/26/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,862
Gabbard,11/26/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,865
Clinton,11/26/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,887
Steyer,11/26/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Jorgensen,11/26/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,866
West,11/26/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,876
Hawkins,11/26/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Harris,11/27/2020 12:00:00 AM,$0.01,$0.02,$0.01,$0.01,19679
Warren,11/27/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,25
Booker,11/27/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Kasich,11/27/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Biden,11/27/2020 12:00:00 AM,$0.90,$0.90,$0.87,$0.89,11990
Sanders,11/27/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Pence,11/27/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,61
Trump,11/27/2020 12:00:00 AM,$0.12,$0.16,$0.12,$0.14,26638
Gillibrand,11/27/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Cuomo,11/27/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Cuban,11/27/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Zuckerberg,11/27/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Klobuchar,11/27/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Haley,11/27/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Ryan,11/27/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
O'Rourke,11/27/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Brown,11/27/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Bloomberg,11/27/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Yang,11/27/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Buttigieg,11/27/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Gabbard,11/27/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Clinton,11/27/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,12
Steyer,11/27/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Jorgensen,11/27/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
West,11/27/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Hawkins,11/27/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Harris,11/28/2020 12:00:00 AM,$0.01,$0.02,$0.01,$0.01,4382
Warren,11/28/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Booker,11/28/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Kasich,11/28/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Biden,11/28/2020 12:00:00 AM,$0.89,$0.90,$0.86,$0.87,24925
Sanders,11/28/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Pence,11/28/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,2500
Trump,11/28/2020 12:00:00 AM,$0.14,$0.16,$0.13,$0.14,26549
Gillibrand,11/28/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Cuomo,11/28/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Cuban,11/28/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Zuckerberg,11/28/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Klobuchar,11/28/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Haley,11/28/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Ryan,11/28/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
O'Rourke,11/28/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Brown,11/28/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Bloomberg,11/28/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Yang,11/28/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Buttigieg,11/28/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Gabbard,11/28/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Clinton,11/28/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Steyer,11/28/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Jorgensen,11/28/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
West,11/28/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Hawkins,11/28/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Harris,11/29/2020 12:00:00 AM,$0.01,$0.02,$0.01,$0.01,14793
Warren,11/29/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Booker,11/29/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Kasich,11/29/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Biden,11/29/2020 12:00:00 AM,$0.87,$0.90,$0.87,$0.89,11030
Sanders,11/29/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1024
Pence,11/29/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,3066
Trump,11/29/2020 12:00:00 AM,$0.14,$0.15,$0.11,$0.13,21302
Gillibrand,11/29/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Cuomo,11/29/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Cuban,11/29/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Zuckerberg,11/29/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Klobuchar,11/29/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Haley,11/29/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Ryan,11/29/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
O'Rourke,11/29/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Brown,11/29/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Bloomberg,11/29/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Yang,11/29/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,25
Buttigieg,11/29/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,125
Gabbard,11/29/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Clinton,11/29/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,133
Steyer,11/29/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Jorgensen,11/29/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
West,11/29/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Hawkins,11/29/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Harris,11/30/2020 12:00:00 AM,$0.01,$0.02,$0.01,$0.01,14815
Warren,11/30/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,200
Booker,11/30/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,200
Kasich,11/30/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,200
Biden,11/30/2020 12:00:00 AM,$0.89,$0.90,$0.88,$0.90,15749
Sanders,11/30/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,202
Pence,11/30/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,301
Trump,11/30/2020 12:00:00 AM,$0.13,$0.15,$0.12,$0.12,29048
Gillibrand,11/30/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,200
Cuomo,11/30/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,202
Cuban,11/30/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Zuckerberg,11/30/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Klobuchar,11/30/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,925
Haley,11/30/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,894
Ryan,11/30/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
O'Rourke,11/30/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,200
Brown,11/30/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,200
Bloomberg,11/30/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,200
Yang,11/30/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,921
Buttigieg,11/30/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,925
Gabbard,11/30/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,675
Clinton,11/30/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,202
Steyer,11/30/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Jorgensen,11/30/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
West,11/30/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Hawkins,11/30/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Harris,12/1/2020 12:00:00 AM,$0.01,$0.02,$0.01,$0.01,10688
Warren,12/1/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
Booker,12/1/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Kasich,12/1/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Biden,12/1/2020 12:00:00 AM,$0.90,$0.90,$0.88,$0.89,27665
Sanders,12/1/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Pence,12/1/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Trump,12/1/2020 12:00:00 AM,$0.12,$0.13,$0.10,$0.11,33189
Gillibrand,12/1/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Cuomo,12/1/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Cuban,12/1/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Zuckerberg,12/1/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Klobuchar,12/1/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Haley,12/1/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Ryan,12/1/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
O'Rourke,12/1/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Brown,12/1/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Bloomberg,12/1/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Yang,12/1/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
Buttigieg,12/1/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Gabbard,12/1/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Clinton,12/1/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,1
Steyer,12/1/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Jorgensen,12/1/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
West,12/1/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Hawkins,12/1/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Harris,12/2/2020 12:00:00 AM,$0.01,$0.02,$0.01,$0.01,3972
Warren,12/2/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Booker,12/2/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Kasich,12/2/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Biden,12/2/2020 12:00:00 AM,$0.89,$0.91,$0.88,$0.90,10363
Sanders,12/2/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Pence,12/2/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,884
Trump,12/2/2020 12:00:00 AM,$0.11,$0.14,$0.10,$0.12,21265
Gillibrand,12/2/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Cuomo,12/2/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Cuban,12/2/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Zuckerberg,12/2/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Klobuchar,12/2/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Haley,12/2/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Ryan,12/2/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
O'Rourke,12/2/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Brown,12/2/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Bloomberg,12/2/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Yang,12/2/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Buttigieg,12/2/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Gabbard,12/2/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Clinton,12/2/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,851
Steyer,12/2/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Jorgensen,12/2/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
West,12/2/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
Hawkins,12/2/2020 12:00:00 AM,$0.01,$0.01,$0.01,$0.01,0
